filterId,filterName,optionName,optionId,ID,synonyms
DEPARTUREAIRPORTS,Departure Points,Pittsburg International Airport,PIT,3390,pittsburgh airport|pittsburgh international airport
DEPARTUREAIRPORTS,Departure Points,Portland International Airport,PDX,3391,portland oregon airport|portland international airport (oregon)
DEPARTUREAIRPORTS,Departure Points,Tulsa International,TUL,3392,tulsa airport|tulsa international airport
DEPARTUREAIRPORTS,Departure Points,Hopkins International,CLE,3393,cleveland hopkins|cleveland hopkins airport|hopkins international airport|cleveland airport|depart from cleveland
DEPARTUREAIRPORTS,Departure Points,Port Columbus International,CMH,3394,port columbus|port columbus airport|columbus airport|columbus ohio airport|depart from columbus
DEPARTUREAIRPORTS,Departure Points,Cincinnati International Airport,CVG,3395,cincinnati airport|cincinnati/northern kentucky airport|cincinnati northern kentucky airport|depart from cincinnati
DEPARTUREAIRPORTS,Departure Points,North Dakota Airport,BIS,3396,
DEPARTUREAIRPORTS,Departure Points,North Carolina,RDU,3397,raleigh-durham airport|raleigh durham airport|depart from raleigh|depart from durham
DEPARTUREAIRPORTS,Departure Points,North Carolina Airport,CLT,3398,charlotte airport|charlotte douglas|charlotte douglas airport|depart from charlotte
DEPARTUREAIRPORTS,Departure Points,New York Airport,LGA,3399,laguardia airport|new york laguardia|la guardia airport|depart from laguardia
DEPARTUREAIRPORTS,Departure Points,Boise Airport,BOI,3400,boise airport|boise airport idaho|depart from boise
DEPARTUREAIRPORTS,Departure Points,Hawaii Island Airport,ITO,3401,hilo airport|hilo international airport|depart from hilo|big island hilo airport
DEPARTUREAIRPORTS,Departure Points,Hawaii Airport,OGG,3403,maui airport|kahului airport|kahului airport maui|depart from maui|depart from kahului
DEPARTUREAIRPORTS,Departure Points,Kauai Island,LIH,3405,kauai airport|lihue airport|lihue airport kauai|depart from kauai|depart from lihue
DEPARTUREAIRPORTS,Departure Points,Honolulu International,HNL,3406,honolulu airport|honolulu international airport|daniel k. inouye international airport|depart from honolulu
DEPARTUREAIRPORTS,Departure Points,Friedrichshafen Airport,FDH,3407,friedrichshafen airport|bodensee airport|lake constance airport|depart from friedrichshafen
DEPARTUREAIRPORTS,Departure Points,Buenos Aires Airport,EZE,3408,buenos aires airport|ezeiza airport|ministro pistarini international airport|depart from buenos aires ezeiza
DEPARTUREAIRPORTS,Departure Points,Grand Bahama International,FPO,3409,grand bahama airport|freeport bahamas airport|grand bahama international airport|depart from freeport bahamas
DEPARTUREAIRPORTS,Departure Points,Krabi Airport,KBV,3410,krabi airport|depart from krabi
DEPARTUREAIRPORTS,Departure Points,Hua Hin Apt,HHQ,3411,hua hin airport|hua hin airport thailand|depart from hua hin
DEPARTUREAIRPORTS,Departure Points,Phu Quoc Island Airport,PQC,3412,phu quoc airport|phu quoc island airport|depart from phu quoc
DEPARTUREAIRPORTS,Departure Points,Hanoi Noi Bai Intl,HAN,3413,noi bai airport|hanoi noi bai airport|noi bai international airport|depart from hanoi
DEPARTUREAIRPORTS,Departure Points,Wick Airport,WIC,3414,wick airport|depart from wick
DEPARTUREAIRPORTS,Departure Points,Whalsay Airport,WHS,3415,whalsay airport|depart from whalsay
DEPARTUREAIRPORTS,Departure Points,Westray Airport,WRY,3416,westray airport|depart from westray
DEPARTUREAIRPORTS,Departure Points,Tiree Airport,TRE,3417,tiree airport|depart from tiree
DEPARTUREAIRPORTS,Departure Points,Stronoway Airport,SYY,3418,stornoway airport|depart from stornoway
DEPARTUREAIRPORTS,Departure Points,Stronsay Airport,SOY,3419,stronsay airport|depart from stronsay
DEPARTUREAIRPORTS,Departure Points,Oban North Connel Airport,OBN,3420,oban airport|north connel airport|oban north connel airport|depart from oban
DEPARTUREAIRPORTS,Departure Points,Papa Westray Airport,PPW,3421,papa westray airport|depart from papa westray
DEPARTUREAIRPORTS,Departure Points,North Ronaldsay Airport,NRL,3422,north ronaldsay airport|depart from north ronaldsay
DEPARTUREAIRPORTS,Departure Points,Newquay Cornwall Airport,NQY,3423,newquay airport|cornwall airport|newquay cornwall airport|depart from newquay
DEPARTUREAIRPORTS,Departure Points,Sanday Airport,NDY,3424,sanday airport|depart from sanday
DEPARTUREAIRPORTS,Departure Points,Manston Kent International Apt,MSE,3425,manston airport|kent international airport|manston kent airport|depart from manston
DEPARTUREAIRPORTS,Departure Points,Lydd London Ashford Airport,LYX,3426,lydd airport|london ashford airport|lydd london ashford airport|depart from lydd
DEPARTUREAIRPORTS,Departure Points,Tingwall Apt,LWK,3427,tingwall airport|lerwick tingwall airport|depart from tingwall
DEPARTUREAIRPORTS,Departure Points,Sumburgh Apt,LSI,3428,sumburgh airport|shetland sumburgh airport|depart from sumburgh
DEPARTUREAIRPORTS,Departure Points,Lands End St Just Airport,LEQ,3429,land's end airport|lands end airport|st just airport|depart from land's end
DEPARTUREAIRPORTS,Departure Points,RAF Marham,KNF,3430,marham air base
DEPARTUREAIRPORTS,Departure Points,St Marys Apt,ISC,3431,st mary's airport|st marys airport|isles of scilly airport|depart from st mary's
DEPARTUREAIRPORTS,Departure Points,Coventry Airport,COV,3432,coventry airport|depart from coventry
DEPARTUREAIRPORTS,Departure Points,Colonsay Airport,CSA,3433,colonsay airport|depart from colonsay
DEPARTUREAIRPORTS,Departure Points,Coll Airport,COL,3434,coll airport|isle of coll airport|depart from coll
DEPARTUREAIRPORTS,Departure Points,Kirkwall Airport,KOI,3435,kirkwall airport|orkney kirkwall airport|depart from kirkwall
DEPARTUREAIRPORTS,Departure Points,Islay Airport,ILY,3436,islay airport|isle of islay airport|depart from islay
DEPARTUREAIRPORTS,Departure Points,Gloucestershire Airport,GLO,3437,gloucestershire airport|gloucester airport|cheltenham airport|gloucester cheltenham airport|depart from gloucestershire
DEPARTUREAIRPORTS,Departure Points,Eday Airport,EOI,3438,eday airport|depart from eday
DEPARTUREAIRPORTS,Departure Points,Dundee Airport,DND,3439,dundee airport|depart from dundee
DEPARTUREAIRPORTS,Departure Points,Benbecula Airport,BEB,3440,benbecula airport|depart from benbecula
DEPARTUREAIRPORTS,Departure Points,Cambridge Airport,CBG,3441,cambridge airport|depart from cambridge
DEPARTUREAIRPORTS,Departure Points,Campbeltown Airport,CAL,3442,campbeltown airport|depart from campbeltown
DEPARTUREAIRPORTS,Departure Points,Barra Airport,BRR,3443,barra airport|isle of barra airport|depart from barra
DEPARTUREAIRPORTS,Departure Points,Glasgow Prestwick Airport,PIK,3444,prestwick airport|glasgow prestwick airport|depart from prestwick
DEPARTUREAIRPORTS,Departure Points,Ronaldsway Airport,IOM,3445,ronaldsway airport|isle of man airport|douglas isle of man airport|depart from isle of man
DEPARTUREAIRPORTS,Departure Points,Guernsey Airport,GCI,3446,guernsey airport|depart from guernsey
DEPARTUREAIRPORTS,Departure Points,Blackpool Airport,BLK,3447,blackpool airport|depart from blackpool
DEPARTUREAIRPORTS,Departure Points,City Of Derry Airport,LDY,3448,city of derry airport|derry airport|londonderry airport|depart from derry
DEPARTUREAIRPORTS,Departure Points,Doncaster Robin Hood Airport,DSA,3449,doncaster airport|robin hood airport|doncaster sheffield airport|depart from doncaster
DEPARTUREAIRPORTS,Departure Points,Nelson Mandela Airport,RAI,3450,nelson mandela airport|praia airport|depart from praia
DEPARTUREAIRPORTS,Departure Points,Agostinho Neto Apt,NTO,3451,agostinho neto airport|depart from agostinho neto
DEPARTUREAIRPORTS,Departure Points,Sao Pedro Airport,VXE,3452,sao pedro airport|são pedro airport|depart from sao pedro
DEPARTUREAIRPORTS,Departure Points,Sao Filipe Airport,SFL,3453,sao filipe airport|são filipe airport|depart from sao filipe
DEPARTUREAIRPORTS,Departure Points,Aswan Airport,ASW,3454,aswan airport|depart from aswan
DEPARTUREAIRPORTS,Departure Points,Oulu Airport,OUL,3455,oulu airport|depart from oulu
DEPARTUREAIRPORTS,Departure Points,Enontekio Airport,ENF,3456,enontekio airport|enontekiö airport|depart from enontekio
DEPARTUREAIRPORTS,Departure Points,Omiros Airport,JKH,3457,
DEPARTUREAIRPORTS,Departure Points,Araxos Airport,GPA,3458,araxos airport|patras araxos airport|depart from araxos
DEPARTUREAIRPORTS,Departure Points,Odysseas Elytis Airport,MJT,3459,odysseas elytis airport|mytilene airport|lesvos airport|mytilini airport|depart from mytilene
DEPARTUREAIRPORTS,Departure Points,Fertilia Airport,AHO,3460,fertilia airport|alghero airport|alghero fertilia airport|depart from alghero
DEPARTUREAIRPORTS,Departure Points,Porto Santo Island Airport,PXO,3461,porto santo airport|porto santo island airport|depart from porto santo
DEPARTUREAIRPORTS,Departure Points,Billund Airport,BLL,3462,billund airport|depart from billund
DEPARTUREAIRPORTS,Departure Points,Ajaccio N.Bonaparte Apt,AJA,3463,ajaccio airport|napoleon bonaparte airport|ajaccio napoleon bonaparte airport|depart from ajaccio
DEPARTUREAIRPORTS,Departure Points,Kerry Airport,KIR,3464,kerry airport|farranfore airport|kerry airport ireland|depart from kerry
DEPARTUREAIRPORTS,Departure Points,Kallax Airport,LLA,3465,kallax airport|lulea airport|luleå airport|depart from lulea
DEPARTUREAIRPORTS,Departure Points,Exmouth Gulf,EXM,3466,exmouth airport|exmouth gulf airport|depart from exmouth
DEPARTUREAIRPORTS,Departure Points,Carnarvon,CVQ,3467,carnarvon airport|depart from carnarvon
DEPARTUREAIRPORTS,Departure Points,Broome,BME,3468,broome airport|depart from broome
DEPARTUREAIRPORTS,Departure Points,Darwin International,DRW,3469,darwin airport|darwin international airport|depart from darwin
DEPARTUREAIRPORTS,Departure Points,Alice Springs,ASP,3470,alice springs airport|depart from alice springs
DEPARTUREAIRPORTS,Departure Points,Hobart International,HBA,3471,hobart airport|hobart international airport|depart from hobart
DEPARTUREAIRPORTS,Departure Points,Canberra International,CBR,3472,canberra airport|canberra international airport|depart from canberra
DEPARTUREAIRPORTS,Departure Points,Melbourne Airport,MEL,3473,melbourne airport|tullamarine airport|melbourne tullamarine airport|depart from melbourne
DEPARTUREAIRPORTS,Departure Points,Sydney Airport,SYD,3474,sydney airport|sydney kingsford smith airport|kingsford smith airport|depart from sydney
DEPARTUREAIRPORTS,Departure Points,Adelaide International,ADL,3475,adelaide airport|adelaide international airport|depart from adelaide
DEPARTUREAIRPORTS,Departure Points,Kalgoorlie,KGI,3476,kalgoorlie airport|depart from kalgoorlie
DEPARTUREAIRPORTS,Departure Points,Perth,PER,3477,perth airport|perth airport australia|depart from perth
DEPARTUREAIRPORTS,Departure Points,Cairns,CNS,3478,cairns airport|depart from cairns
DEPARTUREAIRPORTS,Departure Points,Brisbane,BNE,3479,brisbane airport|depart from brisbane
DEPARTUREAIRPORTS,Departure Points,Test Airport,XXX,3480,test airport|dummy airport
DEPARTUREAIRPORTS,Departure Points,Aalborg,AAL,3481,aalborg airport|depart from aalborg
DEPARTUREAIRPORTS,Departure Points,Bari,BRI,3482,bari airport|depart from bari
DEPARTUREAIRPORTS,Departure Points,Goeteborg / Landvetter,GOT,3483,gothenburg airport|göteborg landvetter airport|landvetter airport|depart from gothenburg
DEPARTUREAIRPORTS,Departure Points,Melilla,MLN,3484,melilla airport|depart from melilla
DEPARTUREAIRPORTS,Departure Points,Oslo / Moss Rygge,RYG,3485,moss airport rygge|rygge airport|oslo rygge|depart from moss
DEPARTUREAIRPORTS,Departure Points,Stavanger,SVG,3486,stavanger airport|depart from stavanger
DEPARTUREAIRPORTS,Departure Points,Teneriffa Nord,TFN,3487,tenerife north airport|tenerife norte airport|tenerife north|depart from tenerife north
DEPARTUREAIRPORTS,Departure Points,Tel Aviv / Ben Gurion Intl,TLV,3488,ben gurion airport|tel aviv ben gurion airport|ben gurion international airport|depart from tel aviv
DEPARTUREAIRPORTS,Departure Points,Trondheim,TRD,3489,trondheim airport|depart from trondheim
DEPARTUREAIRPORTS,Departure Points,Oslo / Sandefjord Torp,TRF,3490,sandefjord torp airport|torp airport|oslo torp|depart from torp
DEPARTUREAIRPORTS,Departure Points,Berlin-Tegel,TXL,3491,berlin tegel|berlin tegel airport|tegel airport|depart from berlin tegel
DEPARTUREAIRPORTS,Departure Points,Moskau Domodedovo,DME,3492,moscow domodedovo|domodedovo airport|moscow domodedovo airport|depart from domodedovo
DEPARTUREAIRPORTS,Departure Points,Oviedo Asturias,OVD,3493,asturias airport|oviedo airport|oviedo asturias airport|depart from asturias
DEPARTUREAIRPORTS,Departure Points,Chengdu / Shuangliu Intl Airport,CTU,3494,chengdu shuangliu airport|shuangliu international airport|depart from chengdu shuangliu|depart from chengdu
DEPARTUREAIRPORTS,Departure Points,Shanghai / Pudong Int Airport,PVG,3495,shanghai pudong airport|pudong international airport|depart from shanghai pudong|depart from shanghai
DEPARTUREAIRPORTS,Departure Points,Murcia / San Javier Airport,MJV,3496,murcia san javier airport|san javier airport|depart from murcia san javier
DEPARTUREAIRPORTS,Departure Points,Corsica / Bastia Poretta Airport,BIA,3497,bastia airport|bastia poretta airport|depart from bastia|corsica bastia airport
DEPARTUREAIRPORTS,Departure Points,Corsica / Figari Sud Corse Airport,FSC,3498,figari airport|figari sud corse airport|south corsica airport|depart from figari
DEPARTUREAIRPORTS,Departure Points,Sion Airport,SIR,3499,sion airport|depart from sion
DEPARTUREAIRPORTS,Departure Points,Hong Kong International Airport,HKG,3500,hong kong airport|hong kong international airport|chek lap kok airport|depart from hong kong
DEPARTUREAIRPORTS,Departure Points,Oakland International Airport,OAK,3501,oakland airport|oakland international airport|depart from oakland
DEPARTUREAIRPORTS,Departure Points,St. Johns International Airport,YYT,3502,st john's airport|st. john's airport|st johns airport newfoundland|depart from st john's
DEPARTUREAIRPORTS,Departure Points,King Khalid International Airport,RUH,3503,king khalid airport|king khalid international airport|riyadh airport|depart from riyadh
DEPARTUREAIRPORTS,Departure Points,Chennai International Airport,MAA,3504,chennai airport|chennai international airport|madras airport|depart from chennai
DEPARTUREAIRPORTS,Departure Points,Chhatrapati Shivaji International Airport,BOM,3505,mumbai airport|chhatrapati shivaji airport|chhatrapati shivaji international airport|depart from mumbai
DEPARTUREAIRPORTS,Departure Points,Bahrain International Airport,BAH,3506,bahrain airport|bahrain international airport|manama airport|depart from bahrain
DEPARTUREAIRPORTS,Departure Points,Ottawa Macdonald–Cartier International Airport,YOW,3507,ottawa airport|ottawa macdonald-cartier airport|macdonald-cartier international airport|depart from ottawa
ACCOMMODATIONTYPE,Holiday type: Accommodation type,Hotel',HOTEL,3508,hotel|stay in a hotel|hotel accommodation|book a hotel
ACCOMMODATIONTYPE,Holiday type: Accommodation type,Villa',VILLA,3509,villa|holiday villa|private villa|rent a villa|villa accommodation
HOLIDAYDEPARTUREDATE,Dates & duration: Dates,e.g. '2025-09-19,e.g. '2025-09-19,3510,
DURATIONS ,Dates & duration: Durations,1,1,3511,
DURATIONS ,Dates & duration: Durations,2,2,3512,
DURATIONS ,Dates & duration: Durations,3,3,3513,
DURATIONS ,Dates & duration: Durations,4,4,3514,
DURATIONS ,Dates & duration: Durations,5,5,3515,
DURATIONS ,Dates & duration: Durations,6,6,3516,
DURATIONS ,Dates & duration: Durations,7,7,3517,
DURATIONS ,Dates & duration: Durations,8,8,3518,
DURATIONS ,Dates & duration: Durations,9,9,3519,
DURATIONS ,Dates & duration: Durations,10,10,3520,
DURATIONS ,Dates & duration: Durations,11,11,3521,
DURATIONS ,Dates & duration: Durations,12,12,3522,
DURATIONS ,Dates & duration: Durations,13,13,3523,
DURATIONS ,Dates & duration: Durations,14,14,3524,
DURATIONS ,Dates & duration: Durations,15,15,3525,
DURATIONS ,Dates & duration: Durations,16,16,3526,
DURATIONS ,Dates & duration: Durations,17,17,3527,
DURATIONS ,Dates & duration: Durations,18,18,3528,
DURATIONS ,Dates & duration: Durations,19,19,3529,
DURATIONS ,Dates & duration: Durations,20,20,3530,
DURATIONS ,Dates & duration: Durations,21,21,3531,
DURATIONS ,Dates & duration: Durations,22,22,3532,
DURATIONS ,Dates & duration: Durations,23,23,3533,
DURATIONS ,Dates & duration: Durations,24,24,3534,
