﻿filterId,filterName,optionName,optionId,ID
DEPARTUREAIRPORTS,Departure Points,Cincinnati International Airport,CVG,3395
DEPARTUREAIRPORTS,Departure Points,North Dakota Airport,BIS,3396
DEPARTUREAIRPORTS,Departure Points,North Carolina,RDU,3397
DEPARTUREAIRPORTS,Departure Points,North Carolina Airport,CLT,3398
DEPARTUREAIRPORTS,Departure Points,New York Airport,LGA,3399
DEPARTUREAIRPORTS,Departure Points,Boise Airport,BOI,3400
DEPARTUREAIRPORTS,Departure Points,Hawaii Island Airport,ITO,3401
DEPARTUREAIRPORTS,Departure Points,Hawaii Airport,OGG,3403
DEPARTUREAIRPORTS,Departure Points,Kauai Island,LIH,3405
DEPARTUREAIRPORTS,Departure Points,Honolulu International,HNL,3406
DEPARTUREAIRPORTS,Departure Points,Friedrichshafen Airport,FDH,3407
DEPARTUREAIRPORTS,Departure Points,Buenos Aires Airport,EZE,3408
DEPARTUREAIRPORTS,Departure Points,Grand Bahama International,FPO,3409
DEPARTUREAIRPORTS,Departure Points,Krabi Airport,KBV,3410
DEPARTUREAIRPORTS,Departure Points,Hua Hin Apt,HHQ,3411
DEPARTUREAIRPORTS,Departure Points,Phu Quoc Island Airport,PQC,3412
DEPARTUREAIRPORTS,Departure Points,Hanoi Noi Bai Intl,HAN,3413
DEPARTUREAIRPORTS,Departure Points,Wick Airport,WIC,3414
DEPARTUREAIRPORTS,Departure Points,Whalsay Airport,WHS,3415
DEPARTUREAIRPORTS,Departure Points,Westray Airport,WRY,3416
DEPARTUREAIRPORTS,Departure Points,Tiree Airport,TRE,3417
DEPARTUREAIRPORTS,Departure Points,Stronoway Airport,SYY,3418
DEPARTUREAIRPORTS,Departure Points,Stronsay Airport,SOY,3419
DEPARTUREAIRPORTS,Departure Points,Oban North Connel Airport,OBN,3420
DEPARTUREAIRPORTS,Departure Points,Papa Westray Airport,PPW,3421
DEPARTUREAIRPORTS,Departure Points,North Ronaldsay Airport,NRL,3422
DEPARTUREAIRPORTS,Departure Points,Newquay Cornwall Airport,NQY,3423
DEPARTUREAIRPORTS,Departure Points,Sanday Airport,NDY,3424
DEPARTUREAIRPORTS,Departure Points,Manston Kent International Apt,MSE,3425
DEPARTUREAIRPORTS,Departure Points,Lydd London Ashford Airport,LYX,3426
DEPARTUREAIRPORTS,Departure Points,Tingwall Apt,LWK,3427
DEPARTUREAIRPORTS,Departure Points,Sumburgh Apt,LSI,3428
DEPARTUREAIRPORTS,Departure Points,Lands End St Just Airport,LEQ,3429
DEPARTUREAIRPORTS,Departure Points,RAF Marham,KNF,3430
DEPARTUREAIRPORTS,Departure Points,St Marys Apt,ISC,3431
DEPARTUREAIRPORTS,Departure Points,Coventry Airport,COV,3432
DEPARTUREAIRPORTS,Departure Points,Colonsay Airport,CSA,3433
DEPARTUREAIRPORTS,Departure Points,Coll Airport,COL,3434
DEPARTUREAIRPORTS,Departure Points,Kirkwall Airport,KOI,3435
DEPARTUREAIRPORTS,Departure Points,Islay Airport,ILY,3436
DEPARTUREAIRPORTS,Departure Points,Gloucestershire Airport,GLO,3437
DEPARTUREAIRPORTS,Departure Points,Eday Airport,EOI,3438
DEPARTUREAIRPORTS,Departure Points,Dundee Airport,DND,3439
DEPARTUREAIRPORTS,Departure Points,Benbecula Airport,BEB,3440
DEPARTUREAIRPORTS,Departure Points,Cambridge Airport,CBG,3441
DEPARTUREAIRPORTS,Departure Points,Campbeltown Airport,CAL,3442
DEPARTUREAIRPORTS,Departure Points,Barra Airport,BRR,3443
DEPARTUREAIRPORTS,Departure Points,Glasgow Prestwick Airport,PIK,3444
DEPARTUREAIRPORTS,Departure Points,Ronaldsway Airport,IOM,3445
DEPARTUREAIRPORTS,Departure Points,Guernsey Airport,GCI,3446
DEPARTUREAIRPORTS,Departure Points,Blackpool Airport,BLK,3447
DEPARTUREAIRPORTS,Departure Points,City Of Derry Airport,LDY,3448
DEPARTUREAIRPORTS,Departure Points,Doncaster Robin Hood Airport,DSA,3449
DEPARTUREAIRPORTS,Departure Points,Nelson Mandela Airport,RAI,3450
DEPARTUREAIRPORTS,Departure Points,Agostinho Neto Apt,NTO,3451
DEPARTUREAIRPORTS,Departure Points,Sao Pedro Airport,VXE,3452
DEPARTUREAIRPORTS,Departure Points,Sao Filipe Airport,SFL,3453
DEPARTUREAIRPORTS,Departure Points,Aswan Airport,ASW,3454
DEPARTUREAIRPORTS,Departure Points,Oulu Airport,OUL,3455
DEPARTUREAIRPORTS,Departure Points,Enontekio Airport,ENF,3456
DEPARTUREAIRPORTS,Departure Points,Omiros Airport,JKH,3457
DEPARTUREAIRPORTS,Departure Points,Araxos Airport,GPA,3458
DEPARTUREAIRPORTS,Departure Points,Odysseas Elytis Airport,MJT,3459
DEPARTUREAIRPORTS,Departure Points,Fertilia Airport,AHO,3460
DEPARTUREAIRPORTS,Departure Points,Porto Santo Island Airport,PXO,3461
DEPARTUREAIRPORTS,Departure Points,Billund Airport,BLL,3462
DEPARTUREAIRPORTS,Departure Points,Ajaccio N.Bonaparte Apt,AJA,3463
DEPARTUREAIRPORTS,Departure Points,Kerry Airport,KIR,3464
DEPARTUREAIRPORTS,Departure Points,Kallax Airport,LLA,3465
DEPARTUREAIRPORTS,Departure Points,Exmouth Gulf,EXM,3466
DEPARTUREAIRPORTS,Departure Points,Carnarvon,CVQ,3467
DEPARTUREAIRPORTS,Departure Points,Broome,BME,3468
DEPARTUREAIRPORTS,Departure Points,Darwin International,DRW,3469
DEPARTUREAIRPORTS,Departure Points,Alice Springs,ASP,3470
DEPARTUREAIRPORTS,Departure Points,Hobart International,HBA,3471
DEPARTUREAIRPORTS,Departure Points,Canberra International,CBR,3472
DEPARTUREAIRPORTS,Departure Points,Melbourne Airport,MEL,3473
DEPARTUREAIRPORTS,Departure Points,Sydney Airport,SYD,3474
DEPARTUREAIRPORTS,Departure Points,Adelaide International,ADL,3475
DEPARTUREAIRPORTS,Departure Points,Kalgoorlie,KGI,3476
DEPARTUREAIRPORTS,Departure Points,Perth,PER,3477
DEPARTUREAIRPORTS,Departure Points,Cairns,CNS,3478
DEPARTUREAIRPORTS,Departure Points,Brisbane,BNE,3479
DEPARTUREAIRPORTS,Departure Points,Test Airport,XXX,3480
DEPARTUREAIRPORTS,Departure Points,Aalborg,AAL,3481
DEPARTUREAIRPORTS,Departure Points,Bari,BRI,3482
DEPARTUREAIRPORTS,Departure Points,Goeteborg / Landvetter,GOT,3483
DEPARTUREAIRPORTS,Departure Points,Melilla,MLN,3484
DEPARTUREAIRPORTS,Departure Points,Oslo / Moss Rygge,RYG,3485
DEPARTUREAIRPORTS,Departure Points,Stavanger,SVG,3486
DEPARTUREAIRPORTS,Departure Points,Teneriffa Nord,TFN,3487
DEPARTUREAIRPORTS,Departure Points,Tel Aviv / Ben Gurion Intl,TLV,3488
DEPARTUREAIRPORTS,Departure Points,Trondheim,TRD,3489
DEPARTUREAIRPORTS,Departure Points,Oslo / Sandefjord Torp,TRF,3490
DEPARTUREAIRPORTS,Departure Points,Berlin-Tegel,TXL,3491
DEPARTUREAIRPORTS,Departure Points,Moskau Domodedovo,DME,3492
DEPARTUREAIRPORTS,Departure Points,Oviedo Asturias,OVD,3493
DEPARTUREAIRPORTS,Departure Points,Chengdu / Shuangliu Intl Airport,CTU,3494
DEPARTUREAIRPORTS,Departure Points,Shanghai / Pudong Int Airport,PVG,3495
DEPARTUREAIRPORTS,Departure Points,Murcia / San Javier Airport,MJV,3496
DEPARTUREAIRPORTS,Departure Points,Corsica / Bastia Poretta Airport,BIA,3497
DEPARTUREAIRPORTS,Departure Points,Corsica / Figari Sud Corse Airport,FSC,3498
DEPARTUREAIRPORTS,Departure Points,Sion Airport,SIR,3499
DEPARTUREAIRPORTS,Departure Points,Hong Kong International Airport,HKG,3500
DEPARTUREAIRPORTS,Departure Points,Oakland International Airport,OAK,3501
DEPARTUREAIRPORTS,Departure Points,St. Johns International Airport,YYT,3502
DEPARTUREAIRPORTS,Departure Points,King Khalid International Airport,RUH,3503
DEPARTUREAIRPORTS,Departure Points,Chennai International Airport,MAA,3504
DEPARTUREAIRPORTS,Departure Points,Chhatrapati Shivaji International Airport,BOM,3505
DEPARTUREAIRPORTS,Departure Points,Bahrain International Airport,BAH,3506
DEPARTUREAIRPORTS,Departure Points,Ottawa Macdonald–Cartier International Airport,YOW,3507
ACCOMMODATIONTYPE,Holiday type: Accommodation type,Hotel',HOTEL,3508
ACCOMMODATIONTYPE,Holiday type: Accommodation type,Villa',VILLA,3509
HOLIDAYDEPARTUREDATE,Dates & duration: Dates,e.g. '2025-09-19,e.g. '2025-09-19,3510
DURATIONS ,Dates & duration: Durations,e.g. '7,e.g.'7,3511
TRIPRATING,Rating: tripadvisor,1 and over,1,3512
TRIPRATING,Rating: tripadvisor,2 and over,2,3513
TRIPRATING,Rating: tripadvisor,3 and over,3,3514
TRIPRATING,Rating: tripadvisor,4 and over,4,3515
TRIPRATING,Rating: tripadvisor,5 and over,5,3516
